query_id,system,rank,score,candidate_id
cybersecurity,Hybrid_RRF_BM25Plus_MXBAI,4,0.031024531024531024,a090aa8a-9956-50bf-98f3-eaa0c342868a
cybersecurity,Hybrid_RRF_BM25Plus_MXBAI,5,0.029910714285714284,368076f5-b343-5901-b32d-9ab0ac3f4763
cybersecurity,Hybrid_RRF_BM25Plus_MXBAI,6,0.015625,2f1db346-391a-54de-b0de-dc8c9d414a6a
cybersecurity,Hybrid_RRF_BM25Plus_MXBAI,7,0.015384615384615385,a424c9d2-7e0c-5ab6-a5f4-87b4797a96d9
cybersecurity,Hybrid_RRF_BM25Plus_MXBAI,8,0.015384615384615385,5511c095-6d90-5eea-b8e4-caf91254ca76
cybersecurity,Hybrid_RRF_BM25Plus_MXBAI,9,0.014925373134328358,1c3a62dd-7c6c-57b8-b6d3-867a6f386e5b
cybersecurity,Hybrid_RRF_BM25Plus_MXBAI,10,0.014925373134328358,febf1ec0-3814-5387-a454-a567675ca58d
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,1,0.031024531024531024,e2092ad6-e3f8-5d0a-b2de-9ed303a693ae
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,2,0.031009615384615385,bd65e5e5-1657-561b-8128-c085a647be28
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,3,0.030834914611005692,86f0e975-ae3a-559b-ace9-c3823701557d
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,4,0.01639344262295082,547abbc4-d78c-5785-880d-1898950e2cae
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,5,0.01639344262295082,2d4972b8-6829-5099-a66d-64fa4b2fdbdd
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,6,0.016129032258064516,e73c9a56-a2e6-5b81-bd7c-4d264d6d66e5
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,00d8ca07-0a2d-56ef-b48c-323027f31328
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,50114eff-903c-5a6b-98f7-4e793a5671e9
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,9,0.015384615384615385,392f8d11-cbfa-59d9-a873-b1be64725880
frontend_development,Hybrid_RRF_BM25Plus_MXBAI,10,0.015151515151515152,94ffe4ad-2f29-572f-8228-2866bdf3ee2c
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,1,0.03177805800756621,3eff4eb3-090e-5579-8a50-721b0b711b66
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,2,0.030536130536130537,3fad5dc0-63f9-525e-857d-4eb5ccea2159
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,3,0.030330882352941176,e36a3d6f-8161-5a2e-94de-250bfb94766b
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,4,0.01639344262295082,e404e9c8-241d-5f45-86ec-feaf4e8ab25d
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,f30da64f-36cd-5144-aa34-cec6026bb3f0
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,6,0.016129032258064516,26f3cf50-9a27-592d-a37e-c6002537479e
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,c25da3f2-806c-5861-b9d4-1d6a0584e915
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,8,0.015873015873015872,7c3bfead-3444-5da0-9667-719fcaacf1e1
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,9,0.015625,a7e1cf16-0f03-5fd8-be62-1db177c7647e
hr_recruitment,Hybrid_RRF_BM25Plus_MXBAI,10,0.015151515151515152,151c53de-c675-5061-ab64-b63171188b3c
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,1,0.01639344262295082,246ca86d-3abc-512a-b387-cb66525b827a
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,2,0.01639344262295082,4a658a4e-82fe-53bf-ab90-767c27de88af
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,3,0.016129032258064516,715d5eb3-9c96-5e9b-9fea-21af6e23a4a5
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,4,0.016129032258064516,793cac3c-c959-5a5b-b5e9-56fba57f32e7
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,5,0.015873015873015872,d6bff05c-89d2-5dc6-9496-46b1f410eb6b
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,5d729382-3726-5b15-8122-a948647020fe
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,7,0.015625,78f4c6a9-bb41-5dfd-9f03-a2d584e438c3
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,9a44981f-455e-539e-8dad-eeb479500729
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,9,0.015384615384615385,2a3b2c2a-f2a0-5e09-b6fd-3833adc79f1d
junior_trainee_queries,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,2e5963f6-fcfa-52d1-8bfa-5de99aa79c02
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,1,0.032266458495966696,d4992394-a605-597a-b7f8-e417c8247f38
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,2,0.032018442622950824,88da5044-0091-516f-aa85-64530df210bf
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,3,0.030798389007344232,478e77f3-002a-5625-a6ef-7d66e43d98e3
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,4,0.030536130536130537,52c51f7b-5b73-5ee2-8085-b35cda1202d4
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,5,0.030330882352941176,541a0dd9-7d4f-56d9-9523-61bc45ea5e25
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,6,0.016129032258064516,b953f04e-359c-513c-ba47-af54b131171c
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,7,0.016129032258064516,5378a63d-c05d-57d6-bd56-cdcd3f88bb24
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,8,0.015384615384615385,f5a47c5a-055b-5999-a648-aac8ea1f868b
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,9,0.015151515151515152,f26c03e9-cb38-57a9-889e-649f64c8cc81
legal_compliance,Hybrid_RRF_BM25Plus_MXBAI,10,0.014925373134328358,4a433fab-70a9-5a1c-993a-68e36d7b1e75
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,1,0.03131881575727918,a3f5c60c-03f5-543d-88fa-45ae03e2ee6a
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,2,0.03125763125763126,54b4637a-74a4-52f3-bfef-fbd6adce8388
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,3,0.028985507246376812,dae61ef4-5d46-5e13-9b2d-87033336ebb9
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,4,0.01639344262295082,c497ff01-2363-5c69-b80d-0c1bdd15141c
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,00b3a663-66ca-5a47-bccd-ffd91b14bcb7
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,6,0.016129032258064516,9a739623-c293-5917-9f8c-e1b3f15e9027
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,9d1c48bf-f72c-5974-a0db-5e7bfc420ee2
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,179b7847-3f1e-56e5-a9a2-6ef308b434ca
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,9,0.015625,78fee2bb-b8fe-56f3-9abe-b015e2740442
machine_learning_ai,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,48efc621-4742-51b2-9fcb-a1ae9cc1da29
marketing,Hybrid_RRF_BM25Plus_MXBAI,1,0.029418126757516764,8cccfc02-e494-549e-8395-4ed78d44e20b
marketing,Hybrid_RRF_BM25Plus_MXBAI,2,0.01639344262295082,6765678c-41a0-56a8-8548-31483bd87485
marketing,Hybrid_RRF_BM25Plus_MXBAI,3,0.01639344262295082,9276c39a-fa28-5c68-bee1-19478521f9d1
marketing,Hybrid_RRF_BM25Plus_MXBAI,4,0.016129032258064516,1140035a-4e42-55da-938f-033b4e86e025
marketing,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,a780ff9a-f6c0-531e-8f4a-5dc2d4a60b39
marketing,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,1cd6e386-998a-5ced-8f6c-763162f8ccf8
marketing,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,1d826193-1c2e-5369-8059-8a450233f35e
marketing,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,334af0a0-832c-5b27-9291-6475d05c2ce6
marketing,Hybrid_RRF_BM25Plus_MXBAI,9,0.015625,b0214118-c165-51a8-878d-75b3a5d927b3
marketing,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,8dd53b87-afc4-5bed-886b-9b800cd4fbff
operations_management,Hybrid_RRF_BM25Plus_MXBAI,1,0.030798389007344232,ac8357cd-34ac-5a32-99e1-9e68c10f2e0d
operations_management,Hybrid_RRF_BM25Plus_MXBAI,2,0.029857397504456328,c9420f55-cdea-5eea-981b-356d21b92eb9
operations_management,Hybrid_RRF_BM25Plus_MXBAI,3,0.01639344262295082,5badfca7-3e3c-59da-b804-f6a2d8d22b44
operations_management,Hybrid_RRF_BM25Plus_MXBAI,4,0.01639344262295082,b4d5e6d4-370d-56f6-a770-2aacb027fc07
operations_management,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,43067145-3ccb-5767-9685-51a4927d5dfd
operations_management,Hybrid_RRF_BM25Plus_MXBAI,6,0.016129032258064516,3af2ba1c-3830-5653-a536-617df740ba5b
operations_management,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,3a524296-a4a9-5c81-b405-6474978fc981
operations_management,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,bc575585-acd2-54be-9f0b-0c962cd067ac
operations_management,Hybrid_RRF_BM25Plus_MXBAI,9,0.015625,8d3e5e71-0504-5fe5-bcc2-4b66211d9ea2
operations_management,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,5de8ba40-ead3-5be2-9e4f-ccb249ad870b
project_management,Hybrid_RRF_BM25Plus_MXBAI,1,0.01639344262295082,2814f786-38c1-54fb-be13-1794ea5c38f3
project_management,Hybrid_RRF_BM25Plus_MXBAI,2,0.01639344262295082,854a8dfe-1167-5e09-8bf9-543c11304ff3
project_management,Hybrid_RRF_BM25Plus_MXBAI,3,0.016129032258064516,1e7621dc-335a-5f72-b984-f16582710b32
project_management,Hybrid_RRF_BM25Plus_MXBAI,4,0.016129032258064516,45ac3f63-957d-5dca-9069-de9683951850
project_management,Hybrid_RRF_BM25Plus_MXBAI,5,0.015873015873015872,e5bb8230-c1b0-5fc9-baaa-f8ef3f57a49f
project_management,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,3fba3850-4d89-5d61-838c-56a59e5ac0f1
project_management,Hybrid_RRF_BM25Plus_MXBAI,7,0.015625,93bd5367-deed-53eb-959d-2ba7751758e3
project_management,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,75213184-85d1-5cd8-bff2-41c867110024
project_management,Hybrid_RRF_BM25Plus_MXBAI,9,0.015384615384615385,bca73ea0-0adf-55ea-92a1-d81c2d4d67a4
project_management,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,37c07ef0-fc33-5838-a987-dec7caf8aa38
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,1,0.01639344262295082,622ef0dc-2b91-5b97-b061-9a13306a47f3
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,2,0.01639344262295082,f01713c7-497a-5c8d-8a0e-6981d1464d1b
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,3,0.016129032258064516,9b147687-fff6-5929-a10a-00c323ebfe92
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,4,0.016129032258064516,0edc4ebb-152b-5956-88cc-7b01ab643215
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,5,0.015873015873015872,f4eb5737-d3b6-55f9-9a68-69bcfc57e3c5
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,ab785d20-adc0-57d1-85a2-49db1d9ebdd6
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,7,0.015625,352e5305-e8fc-5d66-8b61-61324b4ff8c2
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,c22dce72-0f11-5fdd-872e-420728b409e3
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,9,0.015384615384615385,d6d2cfac-f162-5c0a-94c9-87b95a622fe3
sales_business_development,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,381e64e2-f765-5262-aadd-53747ac3e7f6
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,1,0.03055037313432836,5bf8b01e-0c9e-59c3-8bbd-4fc9286e6eef
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,2,0.01639344262295082,674c3549-1072-5a31-bb4c-4003386c73d4
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,3,0.01639344262295082,7f707559-5d8d-5614-9bee-9569851d29f7
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,4,0.016129032258064516,a2b9f4e2-f9cd-5612-ab4a-ed0a49ead01f
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,523b7175-149f-5d0e-88b6-fce485fbf52a
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,5df4510d-0809-55ab-9989-0d289ba2a180
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,a0b33f04-1687-5bab-bb27-eb103b852224
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,37c742b2-f779-51a8-ad9b-eae6d9220a07
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,9,0.015384615384615385,acf9f42a-bf0b-5cf3-a894-328694b79e41
soft_skills_leadership,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,1cd11379-a90d-510a-a50e-16c20b15a808
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,1,0.0304147465437788,b8e3f048-d885-5aeb-a579-6dd0798d8e85
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,2,0.029631255487269532,b6ec2563-3561-517f-8924-b6a1d5686fdb
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,3,0.01639344262295082,60502ffa-5a7b-59ff-a5ca-dc1a547bbcba
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,4,0.01639344262295082,44db329c-1486-56a8-8560-ad42e4c3bdc3
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,1994b3cd-3097-5f43-b515-9659924c861c
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,a2dfb946-a135-5a73-a905-c60a5adfe73e
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,d4dea040-f7c6-55cb-b7f6-c95eec7d21f7
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,37c742b2-f779-51a8-ad9b-eae6d9220a07
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,9,0.015625,df444719-64dc-5133-9c6b-23ae3495a80d
soft_skills_multilingual,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,57ba9cfe-eba0-5130-ad3e-731dcbf15b33
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,1,0.03125763125763126,9a0dcd25-d013-59ac-83a3-20209f515685
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,2,0.01639344262295082,c68bf2df-ffc6-59b2-934b-7d9b3e14bf8d
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,3,0.01639344262295082,daafc10a-bbdf-5670-ac35-99560b607a4f
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,4,0.016129032258064516,76826f63-a23e-5f2c-8c96-88ceeff64a89
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,7f8c3bca-9bd0-5cb3-9a18-ea0af16def83
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,410b741d-98f7-5690-8931-024d23e17b89
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,7,0.015625,1e5f1ce4-ea24-5d96-b5c7-2f4ad190fa5a
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,fa2bcf46-ed19-5051-9bd2-3b687f78efa3
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,9,0.015384615384615385,ca9789a6-b4e7-5675-93d7-861a48bfc2ae
software_engineering,Hybrid_RRF_BM25Plus_MXBAI,10,0.015151515151515152,d901735d-5243-5e03-8239-9035bb5bc991
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,1,0.03055037313432836,72cc58e5-f2a3-5fd7-b5be-e8add381dbf7
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,2,0.0304147465437788,9e700060-3fd7-5a1a-bac8-4c4b30865d56
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,3,0.01639344262295082,be290e84-9cc9-5ff8-93d4-a468f6d29183
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,4,0.01639344262295082,3dea3c92-f294-54cc-b35e-e329a997f556
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,5,0.016129032258064516,cfc9ccf0-6526-56fc-9016-3b9ceb1dee94
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,6,0.015873015873015872,ada22164-9cf6-514a-91b7-bd9b04998eef
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,7,0.015873015873015872,848c5088-a304-528b-8648-6c453c746ae9
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,8,0.015625,f29690b5-d489-5865-af34-2f4960871e41
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,9,0.015384615384615385,3780dc34-b78b-5e16-ba61-833331e0fb45
ui_ux_design,Hybrid_RRF_BM25Plus_MXBAI,10,0.015384615384615385,ab609e55-d82c-5367-abec-b1a3d25b63c3
